# Untuned case (Up to date)
# 704 data points written for 54 variables.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=12 seconds
27.0006286534,1123.3759815321,-5.8788515475,-0.269091536,5.8884946939,1.4779608535,44.924732025,0.0151660128,44.9247345849,0.0193423189,1.5280420012,1.45325773,-43.5299998623,-172.6324427447,9.80127977,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174061123,514134.7906629086,0,16.3610341781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006275923,NaN,NaN,NaN,NaN,1.8649013781,7.4173634257,881.028524324,335.793822236,0.3746266184,0.085002592
27.4780870988,1120.5669567923,-5.8877210933,-0.0185765815,5.8883789563,0.709940976,44.1142617747,0.0151716292,44.1142643836,0.0197049719,1.8668932381,0.7096978935,-43.5299998623,-172.6324527979,9.801286487,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175529669,514213.6640187894,0,16.6426704299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00066036,NaN,NaN,NaN,NaN,1.9549106065,7.43155612,881.2607852249,335.8024230087,0.4774584453,0.085046523
27.9780870988,1117.6217412323,-5.8931411467,-0.0108401069,5.8931633804,0.1563482887,43.1613186529,0.0152140012,43.1613213343,0.0201962787,1.9448792531,0.155972047,-43.5299998619,-172.6324646184,9.8012951283,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175349544,514746.0084711105,0,16.614176178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006794832,NaN,NaN,NaN,NaN,1.9610669771,7.4498147809,881.5595849391,335.8134877572,0.5,0.085092628
28.4780870988,1114.6764102221,-5.888182894,0.0099165055,5.8882033385,0.1507431824,42.1700769462,0.0152689784,42.1700797105,0.0207457051,2.0200875801,0.1504166545,-43.5299998615,-172.632476914,9.8013041887,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.017550325,514432.7225487034,0,16.6492450109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000684638,NaN,NaN,NaN,NaN,2.0356036735,7.468958682,881.8728714528,335.8250889613,0.5,0.085136168
28.9780870988,1111.7317989619,-5.8902621468,-0.0041585058,5.8902747028,0.124157408,41.175544126,0.0153279897,41.175546979,0.0213289004,1.9580437076,0.1240877464,-43.529999861,-172.6324892504,9.8013132494,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175342678,514733.6599534685,0,16.6247119013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006887797,NaN,NaN,NaN,NaN,1.9458822304,7.4881033336,882.186170247,335.8366906201,0.5,0.085180329
29.4780870988,1108.7873169626,-5.8876658505,0.0051925926,5.8876733104,0.0895364563,40.1853490542,0.0153878422,40.1853520003,0.0219397962,2.002736587,0.0893857594,-43.5299998605,-172.6325015329,9.8013223079,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175391998,514626.1858416417,0,16.6399861668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006851574,NaN,NaN,NaN,NaN,2.0121082997,7.5072433067,882.4993924805,335.8482894439,0.5,0.085223468
29.9780870988,1105.8434405577,-5.8878397688,-0.0003478366,5.8878511548,0.1186538149,39.1988124256,0.0154476063,39.1988154694,0.0225793218,1.9434099347,0.1186533051,-43.52999986,-172.6325137701,9.801331366,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175313963,514761.549936449,0,16.6310975629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006876513,NaN,NaN,NaN,NaN,1.9318313789,7.5263824397,882.8126009643,335.8598877585,0.5,0.085266297
30.4780870988,1102.9015719039,-5.8796348463,0.016409845,5.879872229,0.5263075282,38.1613510047,0.0155071329,38.1613541554,0.023282541,2.2064357557,0.5260516432,-43.5299998596,-172.632526639,9.8013404222,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175552446,514183.5696793167,0,16.6823054601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006840376,NaN,NaN,NaN,NaN,2.2592702969,7.5455176364,883.1257450302,335.8714836876,0.5,0.085309507
30.9626823696,1100.0512498345,-5.8840873395,-0.0091880657,5.8843750226,0.5055031398,37.1514671706,0.0155671588,37.1514704321,0.0240080005,1.961511794,0.5054196314,-43.5299998591,-172.6325391658,9.8013494723,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175282507,514696.9066036792,0,16.6369494574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000700032,NaN,NaN,NaN,NaN,1.9033261353,7.5646397826,883.438675529,335.8830717083,0.4845952708,0.085354489
31.4626823696,1097.1087058518,-5.8860885912,-0.0040025033,5.8860993629,0.1157230145,36.1851679977,0.0156297595,36.1851713732,0.0247482393,1.903684906,0.1156537766,-43.5299998586,-172.632551152,9.8013582408,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.017518883,514963.589638215,0,16.6248892644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006847743,NaN,NaN,NaN,NaN,1.8924247385,7.5831668761,883.7418680953,335.8942991269,0.5,0.085397959
31.9626823696,1094.1665763897,-5.8824292571,0.0073186683,5.882472949,0.2228782729,35.2054807867,0.0156887546,35.2054842825,0.0255329382,2.0150639448,0.2227580787,-43.5299998581,-172.6325633042,9.801367293,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175275725,514765.8218256825,0,16.6472943701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006814883,NaN,NaN,NaN,NaN,2.0377358948,7.602293412,884.0548704297,335.9058898076,0.5,0.08544173
32.4626823696,1091.225950203,-5.8800754899,0.0047075343,5.8802330209,0.4271891332,34.1445534167,0.01574779,34.1445570482,0.0264253519,2.2286455419,0.4271631944,-43.5299998576,-172.6325764642,9.801376344,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175281866,514689.2142745797,0,16.6543692054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006879164,NaN,NaN,NaN,NaN,2.2716873552,7.6214172535,884.367828671,335.9174788556,0.5,0.085484518
32.9626823696,1088.285001179,-5.8837206059,-0.0072902319,5.8837611726,0.214053715,33.0034894558,0.0158109241,33.0034932431,0.027448587,2.3356103086,0.2139295338,-43.5299998571,-172.6325906182,9.8013853903,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175081198,515117.4115495108,0,16.6221500616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007015679,NaN,NaN,NaN,NaN,2.3574586628,7.6405313237,884.6806270069,335.9290619822,0.5,0.085532807
33.4626823696,1085.3440791549,-5.8799674909,0.0075062299,5.8800030191,0.2085792058,31.8617398155,0.0158787636,31.8617437722,0.0285541865,2.2313882609,0.2084440971,-43.5299998565,-172.6326047806,9.8013944376,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175180978,514907.6756761809,0,16.6470009749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007092671,NaN,NaN,NaN,NaN,2.2109482976,7.6596474923,884.9934596834,335.9406463804,0.5,0.085576107
33.9626823696,1082.4054055988,-5.8747267333,0.0104815152,5.8749698858,0.5422114358,30.8138094518,0.0159473711,30.8138135785,0.0296528404,1.9603332028,0.542110117,-43.5299998559,-172.6326177794,9.8014034849,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175290253,514586.078473931,0,16.6736822655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007017415,NaN,NaN,NaN,NaN,1.9068827478,7.6787634855,885.3062894879,335.9522306722,0.5,0.085618525
34.4165776111,1079.7385687592,-5.8761646433,-0.0031679336,5.8767349023,0.5593900564,29.8664014468,0.0160057775,29.8664057357,0.0307055209,2.2142336143,0.559381086,-43.5299998555,-172.6326295312,9.8014125252,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175147266,514859.7380993159,0,16.6523840743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006838028,NaN,NaN,NaN,NaN,2.296100464,7.6978648636,885.6188801199,335.9638061073,0.4538952415,0.085661293
34.8347473738,1077.2815316252,-5.8752212934,0.0022559016,5.8759886644,0.5260431556,28.9864689985,0.0160585026,28.9864734467,0.0317418561,1.9942602965,0.5260383184,-43.529999855,-172.6326404461,9.8014207293,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175150238,514902.3671892486,0,16.658296913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007002295,NaN,NaN,NaN,NaN,1.8992996693,7.7151993031,885.9025551171,335.9743107777,0.4181697627,0.085705304
35.3347473738,1074.3427232002,-5.8800124066,-0.0095822263,5.8800620401,0.2454488506,28.0199965693,0.0161214475,28.0200012071,0.0329654144,1.8716294285,0.2452617361,-43.5299998545,-172.6326524344,9.801428288,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174920679,515358.8648959687,0,16.6195735878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006859341,NaN,NaN,NaN,NaN,1.8474699818,7.7311700444,886.1639134394,335.9839890469,0.5,0.085749245
35.8347473738,1071.4036058823,-5.8764568649,0.0071110833,5.8764742547,0.1401236023,27.0666889762,0.0161804572,27.0666938126,0.034251393,1.941600951,0.139943047,-43.529999854,-172.6326642594,9.8014373288,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175020649,515163.3858926768,0,16.6444601955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006790086,NaN,NaN,NaN,NaN,1.9558966627,7.7502722992,886.4765184176,335.9955650133,0.5,0.085792194
36.3347473738,1068.4650083385,-5.87793331,-0.0029528902,5.8779336307,0.0159703451,26.0939266302,0.0162381387,26.0939316826,0.0356549134,1.9494484402,0.0156949789,-43.5299998535,-172.6326763257,9.8014463706,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174891074,515410.30492531,0,16.6257005757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006828335,NaN,NaN,NaN,NaN,1.9513865557,7.7693765618,886.7891562531,336.0071421964,0.5,0.085838559
36.8347473738,1065.5273281309,-5.8727875207,0.0102915787,5.8728769605,0.3310321661,25.1605614303,0.0162965603,25.160566708,0.0371106184,1.7840123665,0.3308721481,-43.529999853,-172.6326879034,9.8014554108,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0175027812,515085.7338129019,0,16.657592739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006834506,NaN,NaN,NaN,NaN,1.751600691,7.7884774458,887.1017387995,336.0187173322,0.5,0.085881478
37.3347473738,1062.5900567947,-5.8762978238,-0.0070206063,5.8763428234,0.2272261105,24.2401655457,0.0163531211,24.2401710618,0.0386533944,1.8975711789,0.2271176267,-43.5299998525,-172.6326993202,9.8014644482,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174816828,515508.5368253699,0,16.6233264219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006732691,NaN,NaN,NaN,NaN,1.9205679575,7.8075723671,887.4142237677,336.0302888545,0.5,0.085924647
37.8347473738,1059.6526058256,-5.8735060527,0.0055835423,5.8735190874,0.1211058815,23.2762578204,0.0164087274,23.2762636041,0.0403909716,1.9580597286,0.1209770994,-43.5299998521,-172.6327112767,9.8014734843,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174881473,515379.5417624346,0,16.6414951106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006801807,NaN,NaN,NaN,NaN,1.9704333231,7.8266646308,887.7266652436,336.0418587663,0.5,0.085967646
38.3347473738,1056.7159845321,-5.8729791212,0.0010538629,5.873025693,0.2320333298,22.2682240907,0.0164663437,22.2682301788,0.0423676277,2.0740751968,0.2320309365,-43.5299998516,-172.6327237805,9.801482521,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174828156,515454.9331219554,0,16.6372186035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000683549,NaN,NaN,NaN,NaN,2.09746361,7.8457580621,888.0391258274,336.0534293857,0.5,0.086011567
38.8347473738,1053.7799080523,-5.8713267981,0.0033046462,5.8713906073,0.2802603574,21.2662166031,0.0165265009,21.2662230247,0.0445259531,1.9339547608,0.2802408736,-43.5299998511,-172.6327362096,9.8014915551,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174828295,515430.0131021299,0,16.6431124028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006907383,NaN,NaN,NaN,NaN,1.9065818083,7.8648461005,888.3514981574,336.0649967369,0.5,0.086053925
39.3347473738,1050.8438442211,-5.8729285267,-0.0032034572,5.8729320608,0.0687400974,20.3078224011,0.0165867777,20.3078291749,0.0467973438,1.8996220549,0.0686654123,-43.5299998506,-172.6327480977,9.8015005876,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174706274,515683.8944784131,0,16.6257466347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000681877,NaN,NaN,NaN,NaN,1.8931802799,7.8839305977,888.6638125349,336.0765619422,0.5,0.086096754
39.8347473738,1047.9084335229,-5.8687142658,0.0084285218,5.8687768521,0.2710130418,19.3241511322,0.0166448707,19.3241583007,0.0493517463,2.0350630276,0.2708819463,-43.5299998501,-172.6327602994,9.8015096201,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174810622,515437.4838450712,0,16.6514782256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006799763,NaN,NaN,NaN,NaN,2.062166391,7.9030150126,888.9761255669,336.0881270976,0.5,0.086139573
40.3347473738,1044.973970673,-5.8691371338,-0.0008457359,5.8692330578,0.3358020763,18.2646444937,0.0167038551,18.2646521319,0.0523996035,2.2029635332,0.3358010112,-43.5299998496,-172.6327734417,9.8015186505,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174715155,515595.9466907124,0,16.639153538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006878591,NaN,NaN,NaN,NaN,2.2365191162,7.9220951821,889.2883691243,336.0996896804,0.5,0.086183243
40.8347473738,1042.0400656658,-5.8664828953,0.005308477,5.8666063549,0.3902466855,17.211939051,0.0167667869,17.2119472176,0.0558139217,2.0078582451,0.3902105785,-43.529999849,-172.6327864997,9.8015276781,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174756627,515483.4700119878,0,16.6529122069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006988131,NaN,NaN,NaN,NaN,1.9697984785,7.9411691906,889.6005118578,336.1112485295,0.5,0.086225971
41.3347473738,1039.1058305195,-5.87045769,-0.0079495894,5.8704668191,0.1085852424,16.2215466622,0.0168300378,16.2215553929,0.0594449969,1.9537113181,0.1082938544,-43.5299998485,-172.6327987847,9.801536704,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174544463,515940.9737602481,0,16.6183448646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006859417,NaN,NaN,NaN,NaN,1.9433590157,7.9602395732,889.9125952529,336.1228051813,0.5,0.086269141
41.8347473738,1036.1718435398,-5.8654902288,0.0099349224,5.8655309061,0.2185838705,15.2173962581,0.0168902053,15.2174056316,0.0635941305,2.0628903056,0.2183579761,-43.5299998479,-172.6328112404,9.8015457308,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174689657,515625.3445850214,0,16.6518578538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006829905,NaN,NaN,NaN,NaN,2.0847345777,7.9793121016,890.2247137653,336.1343631336,0.5,0.086311559
42.3347473738,1033.2396895659,-5.8631256669,0.0047291238,5.863301735,0.4667545527,14.2442924313,0.0169505179,14.2443025167,0.0681811809,1.8295250092,0.4667305945,-43.5299998474,-172.632823311,9.801554757,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174689392,515547.47209588,0,16.657660578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006893129,NaN,NaN,NaN,NaN,1.7840867451,7.998383017,890.5368058798,336.1459201083,0.5,0.086354698
42.8347473738,1030.306897579,-5.8680422808,-0.0098332278,5.8680703069,0.1800801927,13.3070534887,0.0170093147,13.3070643595,0.0732364543,1.9194307687,0.179811522,-43.5299998469,-172.6328349367,9.8015637775,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174445656,516084.8409295757,0,16.6170428962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006749229,NaN,NaN,NaN,NaN,1.9375665028,8.0174420178,890.8487030151,336.1574698628,0.5,0.086397507
43.3347473738,1027.3748284984,-5.8602340414,0.0156164787,5.8603629425,0.3941754185,12.2981048623,0.0170660456,12.2981167036,0.0795091415,2.1163637432,0.3938659495,-43.5299998464,-172.6328474519,9.8015728,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174697183,515524.9107240457,0,16.6708478445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000680688,NaN,NaN,NaN,NaN,2.1552325548,8.0365051657,891.1606680167,336.1690221304,0.5,0.086440295
43.8347473738,1024.4428611462,-5.8676353673,-0.0148026517,5.8676479454,0.1275740641,11.2557620376,0.0171260376,11.2557750666,0.0871774752,2.0530075625,0.1267123645,-43.5299998459,-172.6328603813,9.8015818202,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174332514,516283.7603689653,0,16.6071476548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000692255,NaN,NaN,NaN,NaN,2.0408588397,8.0555636148,891.4725561218,336.1805715505,0.5,0.086482633
44.3347473738,1021.5106319486,-5.861281423,0.0127078886,5.8612955327,0.1282306963,10.2133083263,0.0171882459,10.2133227896,0.0964244869,2.11680729,0.1275994555,-43.5299998454,-172.6328733121,9.8015908402,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174547105,515842.6607449213,0,16.6538969448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006888886,NaN,NaN,NaN,NaN,2.1296675549,8.0746214025,891.7844334059,336.1921205699,0.5,0.086530131
44.8347473738,1018.5800088201,-5.861211091,0.000140664,5.8613177793,0.3646525331,9.2004862464,0.0172507906,9.2005024188,0.1074287064,1.9344810376,0.3646525059,-43.5299998448,-172.6328858753,9.801599861,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174457423,515962.4349738113,0,16.642622321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006923822,NaN,NaN,NaN,NaN,1.8991166454,8.0936808923,892.0963385428,336.2036706208,0.5,0.086573921
45.3347473738,1015.6488897091,-5.8632653529,-0.0041085237,5.8632654304,0.0140161287,8.2349207837,0.0173119185,8.2349389807,0.1204502667,1.9277808207,0.0134004439,-43.5299998443,-172.6328978524,9.8016088769,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174329294,516251.6422155048,0,16.6240078151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006809349,NaN,NaN,NaN,NaN,1.9268350105,8.1127299427,892.40807284,336.2152143453,0.5,0.08661708
45.8347473738,1012.7187755951,-5.8571911034,0.012148499,5.8572988502,0.3609150466,7.2259415592,0.0173704189,7.2259624375,0.1377328846,2.1081360842,0.3607105278,-43.5299998437,-172.632910368,9.8016178943,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174502421,515843.9202993032,0,16.6628782513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006807292,NaN,NaN,NaN,NaN,2.1436633262,8.1317822169,892.7198598955,336.2267600234,0.5,0.086663686
46.3347473738,1009.7903751371,-5.8564107283,0.0015607502,5.8566249325,0.5175804195,6.236570777,0.0174306375,6.2365951354,0.1601359784,1.8493470522,0.5175780663,-43.5299998432,-172.6329226403,9.8016269086,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174439669,515902.1096692806,0,16.6567254629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006914325,NaN,NaN,NaN,NaN,1.7992574632,8.1508279586,893.0315400482,336.2383017429,0.5,0.086706845
46.8347473738,1006.8611092466,-5.860652834,-0.0084842114,5.8607096265,0.2595716049,5.279468139,0.0174901759,5.2794971103,0.1898126044,1.9790635071,0.2594329128,-43.5299998427,-172.6329345124,9.8016359176,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174229832,516379.446095469,0,16.6224879203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006754198,NaN,NaN,NaN,NaN,2.0048641495,8.1698625616,893.343037917,336.2498367123,0.5,0.086751337
47.3347473738,1003.933007115,-5.8517556923,0.0177942833,5.8519547189,0.5024394145,4.3527019142,0.0175479574,4.3527372864,0.2309872059,1.7280013997,0.5021242164,-43.5299998422,-172.6329460082,9.8016449294,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174515782,515725.4109081687,0,16.6829278318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006836021,NaN,NaN,NaN,NaN,1.679738201,8.1889027899,893.654627843,336.2613750907,0.5,0.086794827
47.8347473738,1001.0045391584,-5.862116134,-0.0207208833,5.8621380679,0.1607182738,3.4687790992,0.0176039385,3.4688237686,0.2907716782,1.8076898672,0.1593769385,-43.5299998417,-172.6329569726,9.8016539375,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174041334,516740.3302024117,0,16.5981397344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006680945,NaN,NaN,NaN,NaN,1.8237257088,8.2079354538,893.9660939784,336.272908885,0.5,0.086838447
48.3347473738,998.0768597541,-5.8486014833,0.0270293014,5.8487862571,0.4789930513,2.5051554398,0.0176574602,2.5052176678,0.4038396894,2.0468047766,0.4782298192,-43.5299998412,-172.6329689256,9.8016629468,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0174526938,515680.5728513899,0,16.6967238447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006735736,NaN,NaN,NaN,NaN,2.0932951928,8.2269704955,894.2775990271,336.2844441203,0.5,0.086881607
48.8347473738,995.1494038708,-5.8612220501,-0.0252411337,5.8612524703,0.1901194049,1.4581985043,0.0177145791,1.458306101,0.6960099651,2.1410229715,0.1884363905,-43.5299998407,-172.6329819122,9.8016719537,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.017394484,516897.0786436602,0,16.5913242961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006866845,NaN,NaN,NaN,NaN,2.159906442,8.2460004116,894.5890201965,336.2959762494,0.5,0.086925057
