timestamp,pdop,hdop,vdop,lati,longi,gps_speed,gps_mode,gps_fix_type,gps_fix_quality,gps_sats_tracked,gps_alt,gps_height,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_pa,tc_temp_C,cjc_temp_C,oc_sc_flags,batt_voltage_V,batt_current_mA,baro_calculated_altitude_m,accel_magnitude_less_gravity_g
106.824,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.088,0.997,-0.098,-0.5,-10.9,-0.5,101430,27.5,28.4,0,4.15,39.6,0.8603838820215451,0.005662468226790285
106.874,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.092,0.989,-0.078,0.3,-9.0,0.4,101430,27.7,28.7,0,4.14,42.9,0.8603838820215451,-0.003672242683162019
106.924,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.106,0.991,-0.115,-0.9,9.3,0.0,101430,27.7,28.7,0,4.13,66.6,0.8603838820215451,0.003265667707213149
106.974,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.11,0.992,-0.083,-1.0,-1.6,0.9,101430,27.7,28.7,0,4.15,42.4,0.8603838820215451,0.0015253366740153318
107.024,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.048,0.998,-0.062,-1.0,-3.1,1.8,101430,27.2,28.4,0,4.14,38.7,0.8603838820215451,0.0010754217340469552
107.074,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.053,0.999,-0.06,0.2,0.9,2.2,101432,27.2,28.5,0,4.12,68.4,0.6883016109155947,0.0022025743331535175
107.124,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.051,0.99,-0.085,1.6,2.5,2.0,101432,27.2,28.5,0,4.14,40.1,0.6883016109155947,-0.0050497499874679885
107.174,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.133,0.994,-0.095,-1.0,9.6,-0.5,101432,27.5,28.9,0,4.13,47.1,0.6883016109155947,0.007348003422849025
107.224,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.069,0.988,-0.153,0.1,-8.7,1.6,101432,27.5,28.8,0,4.14,45.7,0.6883016109155947,0.0021546786798931628
107.274,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.002,1.002,-0.103,-2.6,3.4,-0.4,101432,27.7,28.8,0,4.11,76.4,0.6883016109155947,0.0072819863374902205
107.324,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.027,0.99,-0.121,-1.3,-5.5,0.0,101431,27.0,28.2,0,4.15,42.9,0.7743424030324028,-0.0022675709389816667
107.374,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.061,0.998,-0.098,-0.7,-12.1,-0.3,101431,27.0,28.6,0,4.15,44.7,0.7743424030324028,0.004653671669993864
107.437,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.149,0.999,-0.03,-2.3,12.5,-2.0,101431,27.5,28.1,0,4.14,36.8,0.7743424030324028,0.01049591785419901
107.48,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.034,0.972,-0.102,1.4,-1.4,2.2,101431,27.2,28.1,0,4.11,72.2,0.7743424030324028,-0.022071577261403075
107.528,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.053,0.995,-0.088,0.0,2.9,1.3,101431,27.2,28.6,0,4.14,40.1,0.7743424030324028,0.00028895825156438626
107.578,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.102,0.994,-0.143,-0.2,5.2,1.0,101433,27.5,28.7,0,4.14,40.1,0.6022615056609358,0.009400317019962134
107.628,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.035,0.996,-0.122,-0.1,-1.8,1.1,101433,27.2,28.7,0,4.12,59.1,0.6022615056609358,0.0040542814011601536
107.678,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.056,1.0,-0.072,-0.4,0.9,1.2,101433,27.2,28.4,0,4.14,42.4,0.6022615056609358,0.004151383009554088
107.728,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.093,0.991,-0.087,-0.2,-1.5,0.5,101433,27.2,28.8,0,4.14,40.1,0.6022615056609358,-0.0008508619830570607
107.778,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.077,0.996,-0.122,-1.2,-1.0,-0.4,101433,27.5,28.8,0,4.11,69.4,0.6022615056609358,0.00639405801107551
107.828,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,1.0,-0.108,-1.6,-4.8,-0.7,101428,27.5,28.5,0,4.16,37.7,1.03246890067285,0.006777035892257421
107.878,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,0.998,-0.05,-2.1,-1.3,-1.0,101428,27.2,28.7,0,4.14,42.9,1.03246890067285,0.00021997580532251426
107.928,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.103,0.996,-0.091,-0.1,-6.5,0.4,101428,27.7,28.7,0,4.14,39.6,1.03246890067285,0.005438212920117813
107.978,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.098,0.989,-0.07,-0.7,4.2,-0.2,101428,27.7,28.8,0,4.12,68.4,1.03246890067285,-0.0036943240149638346
108.028,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.061,0.994,-0.073,0.5,4.2,1.8,101428,28.0,28.1,0,4.17,40.1,1.03246890067285,-0.0014580629738177864
108.078,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.109,0.996,-0.048,0.4,4.0,2.0,101429,27.0,28.1,0,4.14,40.5,0.9464260478982991,0.003095708295075994
108.128,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.058,0.997,-0.097,0.7,-3.6,2.2,101429,27.0,28.7,0,4.11,72.2,0.9464260478982991,0.003385269973603
108.178,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.058,0.98,-0.105,-1.6,9.2,-1.1,101429,27.5,28.4,0,4.14,47.1,0.9464260478982991,-0.012685966877812538
108.228,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.056,0.992,-0.121,0.1,-13.1,0.9,101429,27.5,28.4,0,4.14,44.3,0.9464260478982991,0.000920076729405972
108.278,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.043,1.0,-0.091,-1.2,4.9,-0.9,101429,27.5,28.4,0,4.11,77.7,0.9464260478982991,0.005052237448382568
108.328,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.089,0.99,-0.127,-1.0,4.6,0.4,101433,27.0,28.7,0,4.15,40.5,0.6022615056609358,0.002072851643032836
108.378,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.058,0.998,-0.113,-1.2,-11.4,1.2,101433,27.5,28.7,0,4.14,42.4,0.6022615056609358,0.006050197554774206
108.442,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.059,1.0,-0.084,-2.4,8.4,-0.7,101433,27.5,28.4,0,4.16,33.6,0.6022615056609358,0.005254694094984025
108.483,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.052,0.99,-0.102,-1.7,7.3,-0.5,101433,27.5,28.7,0,4.11,68.9,0.6022615056609358,-0.0034017860742474593
108.531,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,0.998,-0.096,-1.0,-10.4,-0.1,101433,27.5,28.7,0,4.15,37.3,0.6022615056609358,0.0035716217590051613
108.581,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.076,0.995,-0.044,-1.3,-3.5,-1.3,101430,27.2,28.2,0,4.14,39.1,0.8603838820215451,-0.0011321408714763948
108.631,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.111,0.999,-0.043,1.2,0.0,0.7,101430,27.2,28.6,0,4.11,68.4,0.8603838820215451,0.0060670951780501525
108.681,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.109,0.99,-0.078,0.2,15.2,1.2,101430,27.5,28.6,0,4.14,38.2,0.8603838820215451,-0.0009679684814906109
108.731,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.112,0.985,-0.101,1.8,-1.2,4.4,101430,27.5,28.7,0,4.14,36.8,0.8603838820215451,-0.003521199422687138
108.781,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.08,0.996,-0.042,-1.0,11.0,1.0,101430,27.5,28.5,0,4.16,37.3,0.8603838820215451,8.999595036440766e-05
108.831,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.079,1.007,-0.204,-2.4,-6.2,0.0,101432,27.5,28.5,0,4.15,33.1,0.6883016109155947,0.030488233799881748
108.881,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.047,0.994,-0.102,-1.2,-12.4,-0.3,101432,27.5,28.4,0,4.17,38.2,0.6883016109155947,0.000324447366953029
108.931,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.109,0.998,-0.053,-1.8,-5.1,-1.3,101432,27.5,28.5,0,4.16,38.2,0.6883016109155947,0.005332780724870201
108.981,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.135,0.996,-0.055,0.2,4.5,0.4,101432,27.5,28.5,0,4.13,69.8,0.6883016109155947,0.0066111463718252494
109.031,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.062,1.0,-0.132,2.2,9.7,2.6,101432,27.0,28.2,0,4.13,62.9,0.6883016109155947,0.01057805240367271
109.081,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.031,0.988,-0.158,-1.5,12.0,0.9,101428,27.0,28.3,0,4.14,36.4,1.03246890067285,0.0010339654577162793
109.131,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.027,0.996,-0.134,-2.4,-21.6,0.4,101428,27.2,28.3,0,4.15,40.5,1.03246890067285,0.0053362621531165555
109.181,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.007,0.996,-0.111,-3.5,-8.2,-1.5,101428,27.5,28.6,0,4.14,46.6,1.03246890067285,0.0021906006344301066
109.231,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.213,1.003,-0.002,-4.1,4.8,-2.9,101428,27.5,28.7,0,4.14,44.3,1.03246890067285,0.025369201800014896
109.281,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.135,1.002,-0.059,1.7,-26.5,2.3,101426,27.5,28.7,0,4.13,45.7,1.204556666976452,0.012773419872381897
109.331,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.026,0.987,0.008,-0.7,23.0,-1.3,101426,27.5,28.4,0,4.11,72.6,1.204556666976452,-0.01262519780986926
109.381,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.167,1.006,-0.183,1.3,19.8,1.8,101426,27.5,28.7,0,4.16,42.4,1.204556666976452,0.0360569482417461
109.445,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.109,0.996,-0.148,2.8,-18.5,6.0,101426,27.7,28.6,0,4.17,38.2,1.204556666976452,0.012818345015531474
109.486,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.009,0.969,-0.094,-3.4,24.1,-0.7,101426,27.5,28.6,0,4.13,65.2,1.204556666976452,-0.026409737107031317
109.534,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.031,0.991,-0.244,-1.7,-8.9,0.7,101430,27.5,27.9,0,4.17,36.8,0.8603838820215451,0.02106708888299802
109.584,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.05,0.997,-0.041,-1.7,-11.5,-1.0,101430,26.7,27.9,0,4.1,68.4,0.8603838820215451,-0.0009054098835286073
109.634,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.098,1.0,-0.083,-1.9,1.2,-1.9,101430,26.7,28.0,0,4.14,36.4,0.8603838820215451,0.008212775162068642
109.684,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.082,0.993,-0.084,-1.9,8.0,-0.9,101430,26.7,28.6,0,4.12,41.9,0.8603838820215451,-8.550365543757987e-05
109.734,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.037,0.981,-0.072,0.6,-6.6,2.0,101430,27.2,28.7,0,4.16,33.6,0.8603838820215451,-0.01566570719089544
109.784,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.103,0.988,-0.061,-0.2,5.8,0.9,101429,27.5,28.7,0,4.15,39.1,0.9464260478982991,-0.004774397435435729
109.834,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.096,0.994,-0.049,1.5,-0.2,2.9,101429,27.5,28.7,0,4.18,73.1,0.9464260478982991,-0.0001735150537369723
109.884,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.012,1.026,-0.12,3.4,19.5,3.0,101429,27.5,28.8,0,4.16,44.7,0.9464260478982991,0.03306340560490284
109.934,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.059,0.993,-0.175,-0.6,8.3,0.2,101429,27.7,28.8,0,4.15,41.5,0.9464260478982991,0.010027227355777768
109.984,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.025,0.999,-0.135,-1.3,-16.7,-0.2,101429,27.7,28.6,0,4.14,44.3,0.9464260478982991,0.008390301421032031
110.034,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.029,0.99,-0.085,-3.1,-5.6,-2.0,101432,27.2,28.2,0,4.14,40.1,0.6883016109155947,-0.00593460979671967
110.084,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.073,0.994,-0.047,-1.0,-4.0,-0.1,101432,26.7,28.2,0,4.11,64.3,0.6883016109155947,-0.0022154541184754573
110.134,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.149,1.0,-0.043,-0.5,1.9,0.2,101432,26.7,27.9,0,4.14,47.1,0.6883016109155947,0.011953556246530495
110.184,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.122,0.995,-0.097,1.0,1.8,2.0,101432,26.7,28.1,0,4.1,80.1,0.6883016109155947,0.0071335561880558895
110.234,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.021,1.015,-0.101,0.8,15.7,0.5,101432,26.7,28.1,0,4.14,49.4,0.6883016109155947,0.020228895885624043
110.284,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.039,0.994,-0.184,-2.4,-5.2,-0.4,101430,26.7,28.7,0,4.14,48.9,0.8603838820215451,0.01163876952200682
110.334,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.007,0.998,-0.079,-2.0,-21.5,0.5,101430,27.2,28.3,0,4.12,71.2,0.8603838820215451,0.0011463429489217969
110.384,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,0.993,-0.062,-2.5,4.8,-1.2,101430,27.0,28.3,0,4.16,45.2,0.8603838820215451,-0.0040938799264260695
110.448,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.017,0.98,-0.169,-2.5,-2.3,-1.4,101430,27.5,28.6,0,4.14,39.6,0.8603838820215451,-0.005389523481679759
110.489,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.09,1.017,-0.025,1.7,-11.7,2.8,101430,27.5,28.7,0,4.15,46.6,0.8603838820215451,0.021280568697946034
110.537,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.081,0.994,-0.021,0.5,11.6,0.5,101420,27.2,28.7,0,4.11,70.8,1.7208364527278772,-0.002484085339988118
110.587,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.106,0.994,-0.061,1.6,2.3,2.8,101420,27.2,28.6,0,4.15,45.2,1.7208364527278772,0.0014953819164620352
110.637,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.068,0.983,-0.037,1.3,9.9,0.4,101420,27.2,28.1,0,4.11,69.4,1.7208364527278772,-0.013956390416732245
110.687,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.044,0.994,-0.168,-1.3,-1.6,0.7,101420,26.7,28.1,0,4.11,70.8,1.7208364527278772,0.009056985506765258
110.737,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.049,1.0,-0.096,-1.3,-5.1,0.3,101420,26.7,28.3,0,4.15,39.6,1.7208364527278772,0.005791727943712965
110.787,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,0.999,-0.131,-3.7,-11.0,-2.0,101429,26.7,28.6,0,4.14,44.3,0.9464260478982991,0.008512766404074945
110.837,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.044,0.998,-0.044,-3.2,-8.5,-1.6,101429,27.2,28.6,0,4.14,41.0,0.9464260478982991,-6.200192211913702e-05
110.887,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.121,0.981,-0.039,-2.0,-17.9,-1.5,101429,27.0,28.6,0,4.14,44.3,0.9464260478982991,-0.010796785286258825
110.937,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.095,1.012,0.02,2.0,4.9,2.6,101429,27.0,28.6,0,4.14,41.5,0.9464260478982991,0.016645956073204404
110.987,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.132,1.013,-0.085,0.4,32.9,0.2,101429,27.2,28.6,0,4.15,40.1,0.9464260478982991,0.025094142018185606
111.037,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.147,0.991,-0.126,1.5,-17.8,3.4,101429,27.5,28.7,0,4.11,68.4,0.9464260478982991,0.009735608959097863
111.087,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.139,0.966,0.01,5.2,5.2,4.0,101429,27.5,28.6,0,4.15,40.5,0.9464260478982991,-0.023999487705052447
111.137,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.088,0.99,-0.149,-1.8,28.4,-0.5,101429,26.7,28.6,0,4.12,71.7,0.9464260478982991,0.005009950199499125
111.187,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,0.0,1.0,-0.17,0.3,-13.2,0.9,101429,27.0,28.2,0,4.15,46.6,0.9464260478982991,0.014347080638575038
111.237,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.029,0.995,-0.103,-2.9,-11.3,-2.0,101429,27.0,28.4,0,4.11,74.0,0.9464260478982991,0.0007372282472557501
111.287,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.056,1.001,-0.08,-2.0,-9.4,-0.5,101428,27.2,28.4,0,4.14,46.6,1.03246890067285,0.005751957492502013
111.337,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.103,0.992,-0.093,-1.7,-9.6,-0.2,101428,27.5,28.7,0,4.14,42.9,1.03246890067285,0.001659622826037488
111.388,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.4,10.0,-0.11,0.978,-0.12,-2.1,7.3,-0.9,101428,27.5,28.3,0,4.13,71.7,1.03246890067285,-0.008544504276666975
111.451,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.072,0.976,-0.131,-1.2,-5.0,1.4,101428,27.0,28.5,0,4.14,42.4,1.03246890067285,-0.012619121108779052
111.491,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.026,1.0,-0.07,-1.5,7.4,0.5,101428,27.2,28.5,0,4.15,41.5,1.03246890067285,0.002784124325869053
111.54,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.065,0.992,-0.098,-0.9,-11.6,0.8,101429,27.2,28.6,0,4.11,70.8,0.9464260478982991,-0.0010540555165159393
111.59,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.043,0.997,-0.052,-0.8,-5.9,0.8,101429,27.5,28.6,0,4.14,42.4,0.9464260478982991,-0.0007192586665146772
111.64,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.03,0.996,-0.075,0.7,9.3,0.3,101429,27.0,28.4,0,4.14,42.4,0.9464260478982991,-0.000729766279411237
111.69,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.149,1.0,-0.161,1.6,2.7,0.7,101429,27.0,28.4,0,4.1,74.0,0.9464260478982991,0.023778296312243485
111.74,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.039,1.0,-0.036,-0.2,-2.2,0.5,101433,27.2,28.4,0,4.13,42.4,0.6022615056609358,0.0014075094585621617
111.79,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.054,0.986,-0.16,-0.7,3.8,2.4,101433,27.0,28.2,0,4.14,44.3,0.6022615056609358,0.0003559366545489162
111.84,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,0.04,0.999,-0.078,0.3,3.4,2.7,101433,27.0,28.6,0,4.15,42.4,0.6022615056609358,0.0028384715396594373
111.89,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,0.043,1.003,-0.142,-1.0,9.9,0.9,101433,27.2,28.6,0,4.11,72.6,0.6022615056609358,0.013914197553224872
111.94,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.066,1.0,-0.102,-0.5,-7.2,-0.2,101433,27.0,28.2,0,4.15,39.1,0.6022615056609358,0.007352966938599881
111.99,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.065,0.993,-0.079,-0.5,3.4,-0.8,101432,27.0,28.6,0,4.14,44.3,0.6883016109155947,-0.0017440208042828198
112.04,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.065,0.992,-0.1,-0.7,0.8,0.1,101432,27.2,28.6,0,4.14,41.9,0.6883016109155947,-0.0008558662535219641
112.09,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.067,0.995,-0.133,-0.6,-8.2,1.2,101432,27.5,28.7,0,4.14,42.9,0.6883016109155947,0.006082998564233666
112.14,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.093,0.99,-0.108,-2.2,-3.0,0.2,101432,27.5,28.3,0,4.14,46.6,0.6883016109155947,0.00020647868327672292
112.19,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.038,0.996,-0.104,-2.0,-0.9,0.5,101432,27.0,28.3,0,4.1,74.5,0.6883016109155947,0.00213571935142598
112.24,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.092,0.997,-0.062,-1.0,-1.1,0.7,101431,27.2,28.4,0,4.11,74.0,0.7743424030324028,0.003153527631737818
112.29,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.028,0.998,-0.053,-1.0,1.4,0.2,101431,27.2,28.6,0,4.15,50.8,0.7743424030324028,-0.00020152030521669584
112.34,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,0.003,0.989,-0.137,0.7,3.0,1.7,101431,27.2,28.6,0,4.15,47.1,0.7743424030324028,-0.0015517038924849347
112.396,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.042,0.995,-0.108,-0.5,7.6,-1.0,101431,27.2,28.6,0,4.15,43.3,0.7743424030324028,0.0017250121665126628
112.449,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.07,0.996,-0.116,1.3,-9.0,-0.4,101431,27.2,28.9,0,4.13,41.9,0.7743424030324028,0.0051726219908698745
112.49,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.049,0.996,-0.062,-0.2,1.0,-0.5,101434,27.7,28.9,0,4.15,39.6,0.5162220872582411,-0.0008698783441668523
112.54,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.037,0.995,-0.096,0.0,1.9,1.7,101434,27.2,28.6,0,4.16,38.2,0.5162220872582411,0.0003049535016808047
112.59,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.013,0.989,-0.076,-1.0,6.5,1.2,101434,27.2,28.5,0,4.11,69.4,0.5162220872582411,-0.00799899193599607
112.64,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.054,0.989,-0.1,-1.6,-3.1,1.2,101434,27.0,28.5,0,4.16,41.5,0.5162220872582411,-0.004491587177687384
112.69,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.077,0.978,-0.135,-2.3,0.4,0.7,101434,27.5,29.0,0,4.15,42.4,0.5162220872582411,-0.009728320106042854
112.74,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,0.018,1.004,-0.086,-2.5,-3.9,0.5,101434,27.5,28.8,0,4.11,63.8,0.5162220872582411,0.007837288454837887
112.79,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.06,1.012,-0.098,-1.8,-7.5,-0.2,101434,27.2,28.8,0,4.16,40.1,0.5162220872582411,0.01850282277468418
112.84,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.048,0.986,-0.138,-2.6,2.8,-2.1,101434,26.7,28.1,0,4.14,41.5,0.5162220872582411,-0.0032332268780224105
112.89,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.12,1.0,-0.077,-2.7,-36.3,-1.5,101434,26.7,28.5,0,4.14,42.9,0.5162220872582411,0.010113359975008063
112.94,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.03,0.992,-0.01,-2.0,-19.3,1.5,101434,27.5,28.5,0,4.15,37.3,0.5162220872582411,-0.007496095725563423
112.99,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.085,0.996,-0.007,-0.7,7.4,0.7,101422,26.7,28.2,0,4.15,39.6,1.5487404429021154,-0.00035506303487931046
113.04,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.116,1.005,-0.037,1.6,23.2,1.1,101422,26.7,28.8,0,4.18,40.5,1.5487404429021154,0.012348754135648399
113.09,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.071,0.992,-0.099,2.0,24.7,0.2,101422,27.2,28.8,0,4.12,70.8,1.5487404429021154,-0.0005471496863896919
113.14,0,0,0,-43.819206,172.65567,0.0,A,3,1,12,13.3,10.0,-0.096,0.99,-0.162,2.0,-4.9,2.1,101422,26.5,28.1,0,4.14,44.3,1.5487404429021154,0.0077499689903244295
