timestamp,pdop,hdop,vdop,lati,longi,gps_speed,gps_mode,gps_fix_type,gps_fix_quality,gps_sats_tracked,gps_alt,gps_height,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_pa,tc_temp_C,cjc_temp_C,oc_sc_flags,batt_voltage_V,batt_current_mA,baro_calculated_altitude_m,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll_deg,pitch_deg,yaw_deg
2.609000000000009,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.086,0.992,-0.107,-0.4,0.1,0.4,101441,27.5,28.7,0,4.14,38.7,-0.0860346107954208,0.006006203658969481,-0.08275403280503368,0.0021605208936327294,-0.003036448152281457,-0.1142862285787022,0.0010120257200853784,-121.58292846770827,-83.47649852779305,-0.06550461469827416
2.658999999999992,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.07,0.995,-0.113,-0.8,1.8,0.7,101441,27.5,28.7,0,4.11,73.1,-0.0860346107954208,0.005600552591356494,-0.08857735533812434,0.0022265241701341643,-0.013189594552243557,-0.11864667274500384,0.0016281053399729122,-121.50547887923773,-83.4629310123092,-0.12599955767217036
2.709000000000003,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.058,0.997,-0.111,-1.3,-1.3,0.7,101442,27.5,28.7,0,4.12,64.3,-0.1720685348458202,0.004759586102905966,-0.09446305819225241,0.0023459694795581903,-0.020449064985769882,-0.1167814414200654,0.003149707036987044,-121.32254793840322,-83.47423464448924,-0.20710978920323228
2.758999999999986,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.062,0.995,-0.081,-1.3,-3.7,0.9,101442,27.0,27.9,0,4.14,40.1,-0.1720685348458202,0.0037424594039391747,-0.1003177136798387,0.002519584622359439,-0.02023600297291567,-0.11740477808346607,0.003794898675065259,-121.4082995295494,-83.506877073682,-0.17379629148866796
2.8089999999999975,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.041,0.995,-0.082,-1.2,-1.9,0.1,101442,27.0,29.0,0,4.15,39.1,-0.1720685348458202,0.002931919672705718,-0.10620553702599123,0.002690011133812138,-0.01218558627641523,-0.11810815576258137,0.0030221617830411547,-121.53962070795765,-83.54473338808688,-0.2153932484515333
2.859000000000009,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.055,0.994,-0.084,-1.0,-0.1,-0.4,101442,27.7,29.0,0,4.1,51.7,-0.1720685348458202,0.002524516513759039,-0.11207723858680108,0.0028150383726763097,-0.004110540081448224,-0.11675990666975933,0.0019789277715245813,-121.85993905852597,-83.55733513141645,0.0237856919668309
2.908999999999992,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.06,0.993,-0.103,-0.9,-4.1,-0.3,101442,27.2,28.4,0,4.14,48.4,-0.1720685348458202,0.002349494306134501,-0.11790444898877758,0.0028948738816598216,-0.002890348223535664,-0.1163285094093805,0.0012144925878169854,-122.23155519982167,-83.54803320327369,0.40516095548308134
2.959000000000003,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.071,0.996,-0.094,-1.1,-2.3,-0.4,101443,27.2,28.6,0,4.15,48.9,-0.258101772141013,0.0021356524324839445,-0.12375035950568218,0.002960432155280633,-0.005663326722484647,-0.11750791126675003,0.0014078383570148574,-122.74093294974743,-83.53687021116477,0.7239081349741764
3.008999999999986,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.089,0.993,-0.09,-1.4,1.4,-0.1,101443,27.5,28.6,0,4.11,72.2,-0.258101772141013,0.0017581519262865792,-0.12983574108026508,0.0030390762855685323,-0.00943669352541511,-0.12590735171664902,0.0017379268545022022,-123.24405787379202,-83.53105568606419,1.1269439734432682
3.0589999999999975,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.084,0.995,-0.094,-1.3,-3.4,0.5,101443,27.5,28.6,0,4.15,45.2,-0.258101772141013,0.0011481725792145008,-0.13639922371765298,0.0031331529828607088,-0.014962480357462477,-0.13663195377880777,0.002025141037184006,-123.52438580339312,-83.54570985025431,1.491937665893155
